ID_VENTA,DNI,Fecha
538811071,28462844,2023-09-16
616418258,94465711,2024-10-22
762882690,19263728,2025-12-31
867350315,72568455,2024-09-03
546898968,71375992,2025-10-12
860703705,39633725,2023-06-22
503596345,82664454,2024-04-06
330908797,90472569,2025-08-09
596777671,39222054,2024-09-29
416136908,36609607,2024-02-13
967164587,85377698,2024-10-02
961369205,22197435,2024-10-12
483397328,15428155,2025-05-29
743205593,12109282,2025-04-02
612841298,90096125,2025-12-04
281894221,41024131,2024-02-20
292448460,40502443,2025-08-16
529714766,37783858,2024-02-14
913842147,56968493,2025-04-20
761937744,15093625,2024-01-02
392767935,28414600,2023-09-01
425259927,54122483,2025-10-23
576722602,45905950,2024-10-16
919819606,46375013,2023-10-23
718813744,69626388,2025-02-08
282001662,83286187,2024-03-09
424684155,34661249,2025-08-20
393175357,17448130,2023-12-15
983227709,52562019,2025-12-29
622593752,87850320,2024-01-31
840874628,50371094,2025-03-30
906474817,68315724,2023-10-25
986079348,75749861,2024-05-30
702298880,92439442,2023-10-14
726427715,68975637,2025-11-12
998901314,53071943,2023-07-08
723380601,73701754,2024-05-22
676940785,91994582,2025-10-13
148862056,82527985,2025-03-29
148266158,19601137,2025-09-05
566032699,40682308,2025-09-14
381611558,34136929,2024-11-27
611482811,39834957,2024-05-01
639734149,50153446,2023-10-28
237766775,90242650,2023-11-12
672295352,55460169,2023-06-19
415297190,72612822,2024-10-12
889003788,26966794,2023-11-14
151882203,29359164,2023-11-04
555198557,61513296,2025-05-03
409816454,51566280,2025-03-13
771092026,53470883,2023-11-27
589441572,36168488,2024-02-09
808417786,10432424,2023-11-15
830693000,84850987,2025-04-18
172968314,56074256,2024-06-16
939699579,10245764,2024-07-20
181443755,89666334,2025-05-29
216920825,58298824,2025-05-12
264597423,41027214,2024-04-02
755809133,24445123,2025-08-27
376767690,49983362,2025-02-09
466524010,80699640,2024-08-11
874093791,44748463,2025-09-22
391488997,97607857,2023-12-24
199369212,43874686,2024-01-02
979925417,92651664,2024-02-29
793450864,78919259,2025-04-19
577021755,89492937,2025-06-08
719291597,55587393,2024-11-22
354975783,64198548,2024-05-31
899045918,84327881,2025-12-26
333889981,98337505,2023-12-10
732151007,17610735,2024-10-28
439053987,66173150,2025-03-25
179723277,24165547,2025-06-19
201570919,72344214,2023-12-31
401554787,66566968,2024-04-04
343933892,65732720,2023-07-01
306193611,60525276,2023-09-07
132969061,54577698,2024-08-30
252939903,23440945,2024-06-25
894201214,39283003,2025-01-06
286398004,79584311,2025-08-23
457582093,74678607,2024-05-25
836882772,76766875,2025-05-11
948296686,10250133,2024-08-10
951853519,29699116,2024-06-13
185067263,46511405,2024-11-10
986494355,22939115,2023-11-12
647833988,73834447,2024-06-12
999868215,62205125,2024-01-11
563146543,32903003,2024-12-29
698822759,44892270,2024-03-11
759857428,82530843,2025-01-28
752976829,22475874,2024-09-21
545867344,60588217,2024-07-22
905981256,16396674,2023-09-24
301892973,15600394,2024-09-19
263205102,36163949,2024-07-06
473433719,81181490,2025-04-27
163936325,68732467,2023-07-19
467503767,22788079,2024-05-10
194145351,45728511,2025-10-22
575718735,53163066,2023-07-07
282553191,50834812,2024-07-13
755001982,27294615,2025-11-13
356635205,17885825,2023-11-08
673837324,72715977,2024-04-05
490721316,91983119,2025-06-10
781712866,95747127,2024-11-23
666180458,87564412,2025-01-20
499452359,71167565,2025-09-06
387592393,95873785,2024-12-04
160770569,51633068,2024-09-26
295985589,87283730,2025-11-05
709735464,21672533,2024-01-20
222205470,90571840,2023-11-01
100947858,51058431,2024-08-11
433833500,70344991,2025-05-01
157889690,13571404,2025-09-18
514695904,14990916,2024-03-09
783706614,85406192,2023-11-14
903792993,18223587,2025-09-08
115599202,96317581,2025-09-18
576200254,17377417,2024-01-01
325518339,24255608,2023-09-14
630567674,73782739,2023-07-09
463967485,83559838,2023-09-08
646720322,79123200,2024-08-10
616485074,71818174,2023-08-07
405651111,34331393,2024-10-18
437245094,88300602,2025-03-29
125167966,32931114,2023-08-18
338224059,11708427,2025-07-23
726814217,20310687,2025-03-06
905494814,25242226,2025-10-11
321545012,59173303,2024-10-07
924823878,74284501,2024-04-09
649580902,61422073,2025-12-24
447096821,28956197,2023-06-04
562402233,11338604,2025-09-24
553534875,13140077,2025-08-19
258706617,86184473,2025-02-18
555145234,36035601,2024-02-07
541672286,54798943,2024-04-14
799538733,60223707,2024-01-17
395942387,37087569,2024-11-19
743634956,64075940,2025-01-03
475575995,34105513,2024-12-12
429039034,58367436,2023-06-28
837056460,86891322,2024-07-06
823326516,28088648,2024-10-24
724677344,99083401,2023-07-15
308087640,12276250,2025-08-25
776687961,79778126,2024-10-08
996141196,23259705,2025-06-18
655667325,43633892,2024-12-13
895337624,82240269,2024-11-19
884760792,83060691,2025-04-12
362829733,68222378,2024-08-31
329213903,78339099,2024-06-29
643805237,20532443,2025-07-13
401568608,52262975,2025-06-07
394254860,15849385,2023-08-03
107503931,90230453,2023-06-28
445569317,71068165,2025-11-03
229221569,69157829,2024-08-02
261552209,32101292,2025-04-13
444555749,10131299,2025-09-09
302475518,26348879,2024-11-11
242285787,71089541,2024-10-19
617321520,17530786,2024-12-04
409817122,59427679,2024-06-08
513662905,47143731,2025-08-30
459910781,67482728,2025-03-21
690258371,24986849,2023-08-11
969913547,10863962,2023-09-23
467371163,38965806,2025-12-15
195635652,22010352,2023-08-15
432727340,25523732,2024-04-10
965283717,89621505,2025-01-19
631971108,35389215,2023-07-21
709451226,73663651,2023-12-18
310674668,46693627,2025-03-26
931486904,50564954,2025-10-09
342658666,97220614,2025-04-07
140917627,39409851,2024-06-07
986335146,35068870,2024-04-30
648625464,82472199,2024-10-08
202017908,11603537,2025-02-27
201391999,78106624,2023-11-01
966141220,98605486,2025-01-01
957301645,29943977,2024-01-08
329946233,21805309,2023-08-12
669860348,91249335,2023-08-05
798692183,39121971,2023-10-28
703917279,18825909,2024-05-11
151519312,67133533,2025-12-20
615060289,59097012,2025-12-13
239653005,17820144,2025-02-12
305689316,72162460,2024-01-24
900145385,57134582,2025-09-08
997236261,17317952,2023-09-23
253495058,44387362,2024-03-30
194379786,24340866,2024-11-18
272404532,71368680,2023-10-16
715708397,73575461,2025-08-17
825267850,40166292,2024-02-23
624483601,47256096,2025-01-09
896268958,64047668,2023-06-16
416089692,36538236,2025-12-25
477539724,53607792,2023-07-23
902464260,71928921,2024-06-21
957561016,46069890,2024-05-15
966996011,69817206,2023-07-29
150158517,56032795,2025-10-29
511109196,88502878,2025-07-16
960264832,23893308,2025-02-18
472871036,63118337,2024-10-26
430398970,20472576,2025-09-21
564687973,14823872,2025-01-16
207341966,86165829,2023-11-09
285751467,97513361,2025-12-01
845871617,56845100,2025-05-19
928839511,19002761,2024-10-09
883509261,37154427,2024-12-01
651724497,41211117,2025-01-11
287100874,87780311,2025-04-15
759719886,87384500,2025-12-05
502167787,70192564,2025-08-06
128857502,75487007,2025-11-09
438332865,94434780,2025-12-12
469633269,70900211,2025-03-01
483675146,44088887,2025-07-15
315333798,35982875,2025-10-02
539172655,12090661,2025-08-21
253311363,22527399,2025-07-12
651878499,24574959,2024-05-16
950009528,70816244,2023-11-18
674660613,11057864,2025-06-13
754099462,10534319,2024-10-08
146086961,34047608,2024-12-26
692811502,48016471,2023-06-04
223330709,63372001,2024-09-16
958247245,83883801,2024-11-24
547667213,16115562,2023-09-03
275222375,19421236,2025-08-15
985380858,93325021,2024-03-20
861538411,22468320,2023-10-22
855642700,32421007,2025-12-16
470983926,93651664,2025-06-29
417933857,58737548,2024-01-14
155682440,21952513,2025-06-11
333606510,20912722,2025-11-27
309125993,80340013,2025-11-11
739676990,28369476,2024-07-02
947320316,61850876,2024-03-02
869719790,57085226,2025-12-03
395165418,50324139,2024-10-10
709162339,62057058,2024-08-16
760762315,96552592,2024-09-08
346101051,42291295,2023-06-04
963672830,45934420,2025-12-21
559747464,24093525,2023-09-22
784244965,43849011,2024-12-24
727042825,63762648,2024-11-06
883654481,68934017,2023-12-16
549245337,82616450,2025-09-10
955663768,87285233,2025-09-13
763477736,57667292,2024-02-05
560307962,44770010,2024-04-29
814184998,50763500,2024-04-10
179634409,25969571,2025-08-01
448895813,48015776,2025-12-11
362200456,66358797,2024-09-09
620241581,48005501,2024-01-29
502867997,26617099,2024-06-07
441662616,66092114,2024-09-21
872139646,96821266,2024-12-04
841945950,16047844,2023-11-11
151985583,55529214,2025-05-15
311798731,93961787,2024-05-17
220329367,15347993,2023-10-20
739056198,36398121,2025-07-31
410326382,40565638,2025-06-21
148199497,27339790,2025-12-29
836930088,56947075,2024-08-30
688650605,67037230,2024-03-24
345106230,91621647,2024-05-21
750937844,78952671,2025-11-03
939441125,24518264,2023-12-28
999757573,78610865,2023-12-24
219493296,35013316,2024-10-13
367880721,66589346,2025-11-18
455995826,32015540,2024-02-04
613715362,18259881,2023-08-20
964649318,46902617,2023-07-06
702144031,61799987,2024-10-31
871604370,86169967,2023-07-02
320058058,70252374,2024-07-30
484186837,54988053,2024-09-30
600349383,12503829,2025-03-16
918489694,20283254,2024-09-19
225844460,94142208,2024-03-10
263969847,99974087,2023-07-09
818586628,32919476,2024-05-04
209272204,82772242,2024-07-27
168574751,93659036,2023-09-29
381081912,19961067,2024-03-17
695253308,19422566,2025-07-11
239240084,79141792,2024-12-13
715221567,41651793,2023-08-29
917122221,12117300,2025-03-07
910388855,99204636,2024-07-13
968160646,41351518,2024-12-19
906832596,59378454,2023-07-22
324906252,37234010,2024-03-03
126090726,87014714,2025-09-20
105116308,65091832,2024-10-01
286991737,86552682,2025-08-27
387519492,79761385,2024-09-17
398490976,93019180,2024-06-22
810749455,82743224,2024-06-16
901852117,82863644,2025-05-26
467989293,65559905,2023-06-01
202877368,78400167,2024-07-15
361443008,71243370,2023-08-25
860091591,79413458,2025-01-02
525298279,86148918,2024-01-22
526112673,28870738,2023-11-27
292019653,20162125,2023-10-20
302184811,78560436,2024-08-14
986215413,41415389,2025-09-14
810549465,40948011,2024-03-08
465703259,77045380,2024-06-28
956110384,81482717,2024-09-28
947699632,90233681,2024-05-26
553440870,32570878,2023-12-22
258842110,82151279,2024-01-14
153558060,81040383,2024-09-29
805661406,49133543,2024-12-03
609721981,42993446,2025-07-06
403115271,31392704,2024-01-24
804849316,58361685,2025-01-05
749157912,11145095,2024-03-17
963597463,57016713,2023-09-20
751216255,36264002,2025-08-08
187502731,23104705,2024-04-19
827541183,61219315,2024-05-06
248460238,35615898,2025-05-20
457374883,62704116,2025-12-07
744840499,49593420,2023-12-13
822867362,53152859,2023-08-02
197029620,34012313,2024-10-04
210261113,12634285,2024-03-20
888082284,81042622,2025-07-10
578567535,21128590,2024-04-23
936305351,16410476,2024-09-05
394666317,66147954,2023-08-12
521239528,40329860,2025-08-09
746301602,61537414,2024-11-15
557201444,10292566,2023-08-25
135887588,74564280,2025-11-30
996473794,91134066,2024-09-15
709764740,53862386,2025-06-28
768790776,59805696,2024-10-28
895691196,59728368,2025-04-27
793679908,79233127,2023-12-12
812141808,52840012,2024-04-08
652265545,75099624,2025-05-05
647745547,44745231,2024-07-13
140243902,36550069,2025-09-14
519509795,82234879,2024-06-27
287409531,96622083,2024-06-13
585755091,81189825,2025-08-22
623336364,11633909,2023-12-09
995089204,96245614,2023-12-23
895905383,55920640,2024-03-03
845803361,28258066,2024-07-12
839669898,66811466,2025-07-08
189189258,49918689,2025-05-09
831699656,56799595,2023-08-14
932577433,68556695,2025-03-18
497398951,82380321,2025-03-08
231472468,92090177,2025-12-13
829606030,59123219,2024-09-08
243562034,38627836,2024-12-26
987490382,41908497,2024-03-05
420796210,86205387,2025-09-16
960839327,43748581,2023-07-14
870344302,22897511,2025-11-28
508995939,30924033,2024-01-07
122566206,88910387,2023-11-27
516120157,58682144,2024-12-21
417274644,72845758,2025-05-03
517069708,82002194,2023-10-02
881330624,36993875,2025-03-08
949382465,46224302,2023-06-15
799782432,51720813,2023-09-15
232472309,81309856,2024-03-30
395743641,56466085,2024-05-18
843371098,23492315,2025-05-15
106420784,67967932,2025-06-21
976707905,72246448,2025-05-30
165000352,56209522,2025-05-23
138215431,80441990,2023-11-15
587275174,23214340,2023-12-10
824745730,34820661,2025-11-21
119101649,67357956,2024-07-09
684024894,74880982,2025-05-21
351243925,67713675,2024-05-30
618791804,25380490,2024-10-04
895612673,90691759,2025-05-24
922630304,72718430,2023-12-01
619101671,40870674,2025-02-21
644142976,44481249,2025-07-14
894400869,29197221,2023-12-31
489968933,58010811,2024-04-15
520927054,26417111,2025-05-08
265622047,51485796,2025-06-18
706485332,66720352,2023-10-30
643290611,54412371,2023-12-24
851004363,15692603,2025-10-22
835237924,49347173,2024-09-09
322233763,36024418,2024-05-27
174936543,46328648,2024-11-17
785607949,79512624,2024-12-09
108201752,22912763,2024-08-27
352342120,58258523,2024-07-18
882724478,65143965,2023-09-28
269122058,89533440,2024-04-10
797629921,75780174,2023-08-21
131160724,85105414,2025-04-24
897385695,48080277,2024-06-20
412412563,64059395,2024-07-17
615534912,86304356,2024-02-27
258556792,31782093,2024-01-15
749738552,98847259,2025-08-10
985446907,90667146,2023-06-01
119655166,41727096,2024-12-25
222620833,88372002,2025-10-29
863077636,57468726,2025-09-11
990916908,57341753,2025-11-15
284136755,43529856,2023-12-16
388633719,28177823,2023-08-09
466175465,45773697,2025-12-20
146079239,96042088,2024-09-11
823845432,99731660,2024-02-01
639177762,71669658,2023-07-06
497436160,36574060,2024-03-17
892100936,83189789,2024-11-21
645272717,62043564,2024-09-12
820904339,42253136,2024-02-14
346218933,94935124,2024-10-17
221899824,60467919,2024-03-07
590467012,61215369,2025-04-13
293594009,87183272,2024-11-07
305711224,26722625,2025-04-23
250541326,24569600,2025-07-21
964834591,20332622,2024-02-20
908629837,41481710,2024-11-30
270428375,27389832,2025-12-25
703231204,90086425,2025-06-03
410336731,19615325,2025-07-07
238935568,16409162,2024-11-10
973995039,27829734,2023-06-13
648753542,13326576,2024-06-04
136778327,50441281,2024-09-03
592577840,72201899,2023-07-19
539241347,54623900,2025-09-30
602906853,45675035,2025-04-28
987742703,53922860,2025-01-19
322648885,17475406,2025-02-08
842350149,28587663,2024-08-05
787245679,66863217,2025-04-04
924527494,57376408,2023-09-02
188850338,76411489,2025-03-06
964755297,96336741,2024-12-02
592217692,44101547,2025-03-22
616049165,25963568,2024-01-15
721804294,84830133,2024-02-18
124964765,75271247,2023-12-26
810300294,14811593,2025-07-15
170834811,16751621,2024-02-17
100308405,14290586,2024-05-30
503030916,18879671,2025-07-29
447962832,32825931,2024-07-06
615982866,71638064,2024-02-03
117980476,60529304,2023-09-08
882957582,81728119,2024-06-01
111748461,75486627,2025-12-24
773840925,50331781,2025-11-15
266599034,36431751,2023-10-09
647174452,55645483,2024-07-13
761746772,14580372,2025-09-26
200041855,24662017,2024-10-04
337391494,19381193,2023-12-07
226926137,58777545,2024-11-23
782249994,96054078,2025-07-05
219586818,29722677,2023-08-22
579592078,81492726,2025-06-14
258685711,80110852,2025-10-21
991516354,97852385,2023-11-17
263837301,80231148,2024-05-31
739721657,36707961,2024-11-14
829815763,87933729,2024-09-27
431193542,22486452,2023-07-13
342454427,64881112,2024-04-08
166041843,17953035,2025-03-19
732808281,55076141,2023-12-17
846658574,51609985,2025-08-25
181449602,55452793,2024-08-24
616782023,93732792,2025-11-05
118543326,30843610,2024-02-11
586163263,68701220,2023-10-21
110921485,28089070,2025-10-08
720544049,19235625,2023-09-27
857697264,70204102,2024-09-16
261925847,37399925,2024-11-04
747655652,77228123,2023-09-26
765399115,98965060,2023-09-03
694167828,14963756,2023-11-29
485187331,52585701,2025-07-16
909715668,93481363,2025-09-11
830544365,17098117,2024-06-17
459858084,57514682,2025-01-16
497773038,68922825,2024-08-05
947299795,25804994,2025-09-04
150702256,96381290,2023-10-04
252228970,56104946,2025-12-20
329107045,29581141,2025-04-22
758257218,71873926,2024-06-17
855815791,38029357,2025-07-16
815411163,17239525,2025-03-14
163367763,12847430,2024-10-03
688710758,78215405,2024-06-06
468789817,57799317,2024-09-23
264261971,82132099,2025-11-18
856587418,61558445,2023-06-04
371378044,63157584,2024-08-25
379335240,29396072,2025-09-21
577838776,24212673,2023-12-27
883147234,17415941,2023-09-22
627729153,88766675,2025-04-02
803608564,11590195,2025-10-01
348915352,71057574,2025-08-13
847707623,32454751,2024-02-12
960301626,72618004,2024-10-06
381535786,69191383,2024-06-27
716253932,51225332,2025-06-12
619671008,27792069,2024-01-14
456846852,11682670,2024-08-28
217637960,60810291,2023-10-21
286595239,99142641,2025-04-13
179458514,69332032,2023-09-18
384161386,49167680,2024-04-15
384103758,99655571,2023-11-24
739505434,20936294,2024-04-21
293057849,55323476,2025-09-30
290273650,73107412,2024-05-01
270243375,84715552,2025-02-04
524323364,13931662,2024-05-24
608028265,40642691,2024-06-23
142231525,48567340,2024-09-17
999118177,94001253,2025-04-08
575457924,56292344,2024-10-12
461209384,51929362,2024-11-08
350126667,76596626,2023-06-16
253523172,42356545,2024-10-23
179783916,48743233,2024-01-01
131015657,47908425,2025-11-30
955157424,57558011,2024-04-04
610488420,56089620,2025-09-19
762090654,97712312,2024-02-02
525360078,26280973,2025-11-04
806024653,97649487,2024-07-06
480110407,81419692,2024-11-16
980851704,88332880,2024-06-11
718547763,16770868,2024-11-02
826278789,10303417,2024-11-02
387879224,42105020,2025-02-07
547718870,17462745,2024-04-17
311686483,68476513,2025-11-01
729988264,90465922,2024-07-19
925138021,30020787,2025-04-16
745976370,91906733,2025-11-25
791717941,23089828,2025-07-07
501673919,92964216,2025-02-13
859805894,88510436,2024-10-07
698979016,49246299,2025-10-04
856516770,25530389,2024-07-25
586832564,60705062,2025-07-21
791218063,65598630,2024-02-10
389039389,63961519,2025-03-28
956407511,41095318,2024-10-18
847805728,63326380,2025-10-02
105230643,26061118,2023-12-09
266493688,36193117,2025-10-20
488674683,38506597,2024-02-14
940544877,14756483,2024-12-22
812753634,77372026,2023-09-06
307618086,73565136,2023-12-30
855102123,19485195,2023-06-08
866389241,17727997,2025-01-31
765606949,98013683,2025-09-21
484163963,64521473,2024-06-13
284962445,81800995,2023-08-28
139561716,28314672,2025-07-24
530793277,28078398,2024-10-07
161347589,41661483,2024-07-06
591086756,36349148,2024-10-30
825060512,93734892,2025-08-22
256430653,65379337,2023-06-21
594479040,17898181,2025-08-29
784400844,97548164,2025-02-21
737827878,87659727,2024-05-21
537970978,18741299,2025-04-10
314598441,41570920,2025-11-19
809138564,36695592,2024-02-02
739047831,47359878,2024-05-09
793851212,31388636,2024-08-07
283893797,23177596,2025-05-15
824928282,36762367,2024-05-14
134393313,80046310,2024-04-01
976886230,80689382,2024-07-06
341122985,60750135,2023-08-29
598496831,96373107,2023-08-12
544813311,24330433,2023-12-12
132528523,51192439,2024-12-05
684361324,10439499,2024-01-06
352638710,97388257,2025-03-22
292498116,73756964,2023-08-31
900159659,81458483,2025-06-04
582426753,29099822,2024-11-24
170924103,52468642,2024-02-28
393162769,82115673,2023-08-18
565672912,75035451,2023-09-14
482329971,48455124,2023-12-23
515803712,19457884,2024-04-20
979549931,16110102,2025-06-04
703209458,50189083,2024-04-16
132670011,50447154,2023-11-24
493458097,47964898,2025-06-30
974057339,19976139,2023-07-07
344720145,38173055,2025-07-22
261583617,91081149,2024-01-16
666098288,67765084,2025-09-18
546698581,61564781,2023-07-29
354861746,53603221,2025-11-02
148566237,95981034,2024-06-25
478064114,12363502,2024-07-19
108088659,74017924,2025-09-14
633419545,90321231,2023-07-19
515223185,71519265,2025-06-06
440647443,94805052,2024-04-21
600193262,88161092,2023-12-23
188540506,21916527,2023-12-24
152972611,24923202,2025-05-23
629007172,19915596,2023-12-24
418153954,72476518,2025-11-07
984115671,97258424,2023-06-06
681908535,84131110,2023-06-25
283899640,25565456,2024-01-21
524093425,20446247,2024-04-18
735181680,39850899,2025-05-26
331370591,25974094,2024-11-03
687431725,26318149,2024-08-03
676625394,64598667,2025-09-23
534079283,28590311,2025-01-11
332011002,21704431,2025-10-23
894829154,70258899,2024-03-20
390513733,25132448,2023-12-23
914457664,15475236,2025-07-03
440138785,36458575,2024-03-10
450327644,74371594,2024-07-21
640473582,18483818,2024-05-09
366859271,43248587,2023-12-07
634526462,15112287,2023-10-20
966883211,48560279,2023-11-22
442059111,72020876,2023-11-02
346461672,67947480,2024-11-26
587736996,56929800,2024-02-01
289019430,86297252,2025-07-02
109488298,30011456,2025-09-19
699864813,40499801,2023-08-17
426001448,96021954,2025-07-16
366174851,54305183,2025-12-02
190022590,86688420,2024-10-03
243870188,62265091,2024-07-28
689474198,76084571,2025-04-17
132988168,26425926,2025-01-04
371024559,34928352,2025-09-25
876907782,85781702,2023-11-21
888075679,70514116,2025-04-08
738841477,80378952,2024-03-14
792685964,26399254,2024-11-23
661067731,31393533,2024-11-11
347303930,63890390,2025-10-28
643488496,38222914,2024-02-24
978791702,31568179,2024-10-08
603192015,85326257,2024-11-02
961701753,77117779,2025-01-23
239745840,48911487,2024-09-15
981498979,17756364,2024-10-15
216547640,78260853,2024-11-06
394133607,46860068,2024-09-26
798878112,88109475,2025-03-09
163175333,90415848,2025-01-27
144764259,22719174,2023-06-06
898626596,45225087,2025-03-01
268358720,17897103,2025-01-28
866239795,26755603,2025-09-21
285809951,23093250,2024-07-01
763104892,97786101,2023-12-11
892135265,45774727,2024-06-28
501721401,27278247,2025-02-17
290645784,61720460,2025-07-15
638907439,63099155,2025-08-23
159432834,84976996,2023-10-23
763999267,26389579,2024-11-15
830104621,17139951,2023-10-11
879015916,93369873,2025-12-01
756088147,38231219,2024-04-29
964569607,28151313,2024-10-23
687586738,71432286,2024-02-29
470742365,29780188,2024-01-10
119309208,99945376,2023-08-29
375133440,98112395,2023-12-19
528785689,34562505,2024-11-23
369905292,85076851,2025-01-18
332763402,32254385,2024-09-12
852854931,35100468,2024-07-01
770827745,75961547,2023-10-03
696334990,18498827,2023-06-19
566615455,21553619,2023-11-09
826502917,69466644,2025-07-14
989297794,52497475,2025-09-07
597851760,80599151,2024-04-07
255610283,33816147,2024-03-27
266938188,19278319,2024-11-29
709244054,22308153,2023-06-21
136195113,22633288,2023-10-01
751643432,34460371,2025-08-13
846702024,93804275,2025-01-21
596135582,88891887,2025-04-23
909988503,32784953,2025-03-05
571973748,62656830,2024-08-13
642227203,70184383,2024-08-28
324090466,42088031,2023-06-01
736776556,11615011,2025-05-17
123425472,34674872,2024-12-27
297178861,50134802,2024-04-15
494840131,44490259,2024-08-30
483644167,41103246,2025-07-10
885605055,43077080,2025-03-28
761918214,84355119,2025-07-28
740676983,30483568,2023-08-17
519486828,26039321,2024-10-20
511447851,20160989,2024-05-21
858515858,57539978,2023-10-17
610353173,57464922,2024-12-15
593599217,45846365,2025-11-22
460950496,48256612,2025-12-10
258156383,39605902,2025-08-11
484931747,25364194,2025-08-08
234662610,44128453,2024-12-02
517160266,76329718,2023-11-10
987896190,71515785,2025-11-20
349572605,30445254,2023-10-21
100354056,64453601,2023-12-29
397889526,87363402,2023-07-14
310143196,45735995,2025-05-09
169452240,21388434,2025-10-14
139770359,27049560,2025-01-10
807513669,81286474,2024-01-13
184267013,69485269,2023-09-03
598054032,59735121,2024-10-30
244421558,55853098,2024-03-25
286766574,65007450,2023-06-28
966284911,13974714,2025-09-11
881399191,47353087,2024-10-11
235597990,35620461,2024-10-27
298179003,63174545,2023-07-24
877686799,66349599,2025-05-28
960702489,92419979,2023-06-30
460537741,12360461,2024-11-08
423870926,70942506,2024-02-29
774956651,22706212,2025-12-24
138457373,67701943,2025-09-10
838740173,96982096,2024-10-18
764385341,56628516,2023-11-01
628561342,92897995,2024-02-16
424988111,39029867,2023-07-06
664922049,15862671,2025-10-29
584639066,36037200,2024-06-29
593636264,73937924,2023-07-12
202928955,56737468,2025-07-15
208444506,21045540,2025-12-24
515476879,52040167,2024-10-30
439508073,86324247,2024-06-24
529234929,44212538,2025-08-07
722651948,12363718,2025-05-07
447407530,83140739,2024-08-09
804784268,40538953,2025-09-26
374597614,14216958,2025-03-24
890841694,93394383,2025-06-09
777512384,73285415,2024-12-18
227166746,97285026,2025-01-27
288453056,12592975,2025-07-11
815826409,67833159,2025-04-07
187291506,72380282,2024-01-26
577696268,80581211,2025-09-06
940743602,44151274,2023-10-06
277938684,27378171,2023-11-27
518890587,37294223,2023-11-06
277440285,56927410,2023-12-17
210158738,41644382,2025-06-24
158298774,51498094,2025-11-02
808814458,43560252,2025-05-04
434262455,28201176,2023-12-26
919927836,47170053,2024-04-22
899701492,61560128,2023-11-07
805338640,61715658,2025-07-13
149519591,53507863,2025-03-30
414856131,70450854,2024-11-05
706149812,56512925,2024-10-17
922221123,81002725,2024-12-08
391228318,81096803,2024-01-22
936862377,38570719,2024-06-19
800249144,85101007,2024-10-21
258856122,56057060,2023-10-04
371445981,19605703,2024-10-17
981899623,75362713,2024-01-05
688521899,15541219,2024-06-08
845695004,63927620,2025-03-11
944348424,87641535,2025-03-20
398275678,21087295,2024-05-08
880751760,75765684,2024-06-04
370193053,76615673,2024-10-10
835407368,14350843,2025-09-03
349289574,53187378,2024-01-04
624828008,43418630,2025-05-28
900555544,77956988,2025-07-30
869511513,74396836,2025-12-03
307883667,21170811,2025-11-28
851220744,99619988,2024-05-13
246782776,11049565,2023-12-30
743351436,23171300,2023-08-10
986828984,38296252,2025-08-07
498471044,15572276,2023-11-29
772054346,33251851,2023-08-22
302762888,47750676,2025-11-01
524813802,67652963,2025-02-08
463689459,87878657,2025-04-01
494080104,15432516,2023-11-20
138041096,67895106,2025-01-02
246459268,89142143,2025-12-25
179959112,27237083,2025-09-23
784951337,57380220,2024-03-14
801951293,83134957,2024-07-21
190316681,81732906,2025-03-13
900894449,23273493,2023-11-04
844904503,96907745,2024-09-11
764529047,40337457,2025-06-12
559299360,49027208,2024-08-12
210296297,45269947,2025-03-13
216332862,14258896,2025-06-16
483688094,55156820,2024-09-04
116726880,83981790,2025-10-29
448305645,81016608,2024-06-22
466227134,82727444,2024-03-31
610703769,61717654,2023-09-23
800111589,93466047,2025-06-06
491468128,11435432,2024-11-03
729561265,59750412,2024-01-15
328896303,63901994,2025-10-15
738211717,74702944,2024-01-20
435604683,55767397,2023-10-09
525640503,34952190,2025-06-04
710164069,79008048,2025-10-30
667356719,96627028,2025-01-19
628914732,23062751,2025-08-10
910447040,61102867,2025-04-10
938964410,78474991,2025-03-24
525677012,76937291,2025-01-19
209017917,56325238,2025-09-02
555506908,96807584,2025-05-05
526658304,24134931,2024-04-04
872368282,32035895,2024-06-09
401089641,14511116,2025-05-20
169962585,21481445,2024-11-28
259482528,38025758,2023-11-09
906004067,40180624,2023-11-19
759155268,54563371,2024-10-30
420190223,55527663,2024-08-23
754451400,49003387,2024-09-15
181699522,24049384,2024-04-10
720044001,66750072,2024-07-06
197621340,23510805,2025-05-29
348097761,20518005,2025-01-18
717294648,95193348,2025-09-08
767009967,38063754,2025-09-03
651235461,22117624,2025-03-29
451440590,74193148,2023-12-19
371352150,47587210,2024-09-30
740242199,64598701,2023-09-17
237834659,55338989,2024-04-05
979458531,63833376,2024-04-21
272243682,92233364,2025-08-21
873135131,76339351,2025-01-06
915183261,78175434,2024-08-23
275147860,61637781,2025-07-13
960659879,53288783,2025-03-01
283255531,16761753,2023-12-03
621598762,68390047,2025-05-30
619438179,37863477,2025-05-15
428672858,38141169,2025-06-25
534778056,17668429,2024-10-23
194253722,67416702,2024-02-21
455259837,82762095,2025-07-23
868952350,62385040,2023-11-22
421084861,47238246,2025-11-05
233968023,78934097,2023-09-16
106119133,89326493,2023-08-10
322748236,26680676,2024-09-22
374302614,15552352,2025-10-23
404206286,32070601,2024-04-01
887656218,61392294,2024-08-21
680304391,14962307,2025-03-09
388675459,69123798,2023-09-21
359852817,79158151,2024-06-23
